block_id,bikes_allowed,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id,trip_short_name
a_49415,0,3,0,0,VALLEY WEST MALL,56278,178.0.3,689300,
a_49500,0,8,0,0,FLEUR,56397,178.0.1,690876,
a_49301,0,15,0,1,DART CENTRAL STATION,56200,178.0.3,688263,
a_49438,0,52,0,0,JORDAN CREEK TOWN CENTER,56310,178.0.1,690112,
b_50085,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.2,718438,
a_49500,0,8,0,0,FLEUR,56397,178.0.1,690878,
a_49439,0,52,0,0,JORDAN CREEK TOWN CENTER,56310,178.0.1,690111,
b_50006,0,14,0,0,MERLE HAY MALL,57050,180.0.1,713939,
a_49415,0,3,0,0,VALLEY WEST MALL,56278,178.0.3,689303,
a_49299,0,1,0,1,,56447,178.0.2,687846,
b_50006,0,14,0,0,MERLE HAY MALL,57050,180.0.1,713933,
a_49397,0,3,0,0,VALLEY WEST MALL,56278,178.0.3,689304,
b_49927,0,1,0,0,E 42ND & HUBBELL,57012,180.0.1,711304,
b_50005,0,14,0,0,MERLE HAY MALL,57050,180.0.1,713930,
b_50006,0,14,0,0,MERLE HAY MALL,57050,180.0.1,713937,
b_50005,0,14,0,0,MERLE HAY MALL,57050,180.0.1,713936,
b_50006,0,14,0,0,MERLE HAY MALL,57050,180.0.1,713935,
a_49414,0,3,0,0,VALLEY WEST MALL,56278,178.0.3,689305,
a_49415,0,3,0,0,VALLEY WEST MALL,56278,178.0.3,689306,
a_49397,0,3,0,0,VALLEY WEST MALL,56278,178.0.3,689307,
b_50253,0,6,0,0,SOUTHRIDGE VIA SE 14TH,57166,180.0.1,718212,
a_49293,0,1,0,0,E 42ND & HUBBELL,56142,178.0.1,687782,
a_49293,0,1,0,0,E 42ND & HUBBELL,56142,178.0.1,687783,
a_49295,0,1,0,0,E 42ND & HUBBELL,56142,178.0.1,687780,
a_49294,0,1,0,0,E 42ND & HUBBELL,56142,178.0.1,687781,
a_49293,0,1,0,0,E 42ND & HUBBELL,56142,178.0.1,687786,
a_49293,0,1,0,0,E 42ND & HUBBELL,56142,178.0.1,687787,
a_49293,0,1,0,0,E 42ND & HUBBELL,56142,178.0.1,687784,
a_49293,0,1,0,0,E 42ND & HUBBELL,56142,178.0.1,687785,
